archive	file	verdict	distinct	calls	lvos	scanner	path	sha256
AmiFSP.lha	fcdcmd	NO_SOCKETBASE_STORE opens=5	distinct=0	calls=0		scanner=7	comm/tcp/AmiFSP.lha	15c99f2af18fbc266e06fad87b3e678ec5f62f19cda7e7acd1ec4145ee45a861
AmiFSP.lha	fcatcmd	NO_SOCKETBASE_STORE opens=5	distinct=0	calls=0		scanner=7	comm/tcp/AmiFSP.lha	15c99f2af18fbc266e06fad87b3e678ec5f62f19cda7e7acd1ec4145ee45a861
AmiFTP-1.607_P.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/AmiFTP-1.607_P.lha	7894bfaf619c5ec1d169b25825b52c12c04aa837994f08fa996dcd1f82ff0215
AmiFTP-1.935-OS4.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/AmiFTP-1.935-OS4.lha	7debbbe24bc4faf408599dd2db8710254b001f1ac242b0bfeab274f3ce0dc6ae
AmiFTP-prefs_update.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/AmiFTP-prefs_update.lha	e99f3dc05c589caf28a76f792fcbceb1902ef0921e190aadbcc46c949e6d87c9
AmiFTP.lha	AmiFTP/AmiFTP	DUAL_STACK_AS225	distinct=34	calls=41	socket,bind,listen,accept,connect,send,recv,shutdown,setsockopt,getsockname,getpeername,IoctlSocket,CloseSocket,WaitSelect,getdtablesize,ReleaseSocket,inet_addr,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,inet_network,gethostbyname,gethostbyaddr,getservbyname,getservbyport,getprotobyname,Dup2Socket,sendmsg,gethostname,reserved@-360,bpf_read,bpf_set_interrupt_mask,bpf_data_waiting,AddRouteTagList	scanner=7	comm/tcp/AmiFTP.lha	9b9171a45692b6e4b4a6cd51e070bd620f91058b3dee46917de48cba6f6db583
AmiFTPItaCat.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/AmiFTPItaCat.lha	9197f275ee9b22c254cfa993411683338a21a0e957aee9c7c85c03400e961bca
AmiFTP_FR.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/AmiFTP_FR.lha	0b53f7428cafafd30b07650e7a6a5c2e0b27f1b09e247fa5e02bcb280c0a18b6
AmiFTP_SP.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/AmiFTP_SP.lha	9ca764a2fbbe704096e497cd66ef549d1c59c7de60485c86de491bbb1c810b81
AmiGSM.lha	AmiGSM	NO_SOCKETBASE_STORE opens=15	distinct=0	calls=0		scanner=7	comm/tcp/AmiGSM.lha	4ff22cab9ea69461b60e748b962326f9257d2b13293c0c5425cfcef9293ebd0d
AmiGemini.lha	AmiGemini/AmiGemini	OK	distinct=6	calls=10	socket,connect,send,recv,CloseSocket,gethostbyname	scanner=7	comm/net/AmiGemini.lha	dd4f1714771dc1e2d469ced0e272437fcdd8fb62fbce31bd4fca89dab4ebd0a7
AmiGmail.lha	AmiGmail/Setup/AmiGmail	OK	distinct=6	calls=8	socket,connect,setsockopt,CloseSocket,WaitSelect,gethostbyname	scanner=7	comm/mail/AmiGmail.lha	89f1b67b79b0bf970acb5cba5b701266bddfe301dcf8aab23fa5567eb165301b
AmiGnut.lha	AmiGnut/AmiGnut	NO_SOCKETBASE_STORE opens=6	distinct=0	calls=0		scanner=7	comm/tcp/AmiGnut.lha	93d987bd5bcfc4edeac966c49700a6c8948d4185c6e1eb05b2e5ce7052b3a831
AmiHomeassist-0.5.lha	AmiHomeassist/AmiHomeassistCLI	OK	distinct=5	calls=8	socket,connect,send,recv,CloseSocket	scanner=7	comm/tcp/AmiHomeassist-0.5.lha	c19ca13b8529f61937308835c4b275a5e87964f1e27ed3737802ffd913c87818
AmiHomeassist-0.5.lha	AmiHomeassist/AmiHomeassist	OK	distinct=5	calls=8	socket,connect,send,recv,CloseSocket	scanner=7	comm/tcp/AmiHomeassist-0.5.lha	c19ca13b8529f61937308835c4b275a5e87964f1e27ed3737802ffd913c87818
AmiHomeassist-0.6.lha	AmiHomeassist/AmiHomeassistCLI	OK	distinct=6	calls=9	socket,send,recv,CloseSocket,bpf_close,bpf_write	scanner=7	comm/tcp/AmiHomeassist-0.6.lha	4bedd4c87264a44ea0a6a2dfd206956e785e9dcd19e395c768bcf5cff5bad48d
AmiHomeassist-0.6.lha	AmiHomeassist/AmiHomeassist	OK	distinct=6	calls=9	socket,send,recv,CloseSocket,bpf_close,bpf_write	scanner=7	comm/tcp/AmiHomeassist-0.6.lha	4bedd4c87264a44ea0a6a2dfd206956e785e9dcd19e395c768bcf5cff5bad48d
AmiIPWfra.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/AmiIPWfra.lha	5a8e5867935acb6cee6a5dff1daeb9f4e31d94d7ebe89dfe8adc82a0f4fd660e
AmiJames.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/AmiJames.lha	8028f67e1783defc8d2095b569226db63c7012e904527312d79acbe486b8bbc9
AmiLog12.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/AmiLog12.lha	6762f868a43d0c9fcab25b69777e8d61da8737e8ee19d9ad86def6c265f3b268
AmiMAIL.lha	AmiMAIL/Setup/AmiMAIL	OK	distinct=8	calls=10	socket,connect,send,recv,setsockopt,CloseSocket,WaitSelect,gethostbyname	scanner=7	comm/mail/AmiMAIL.lha	1d42d801d2afdca7979f9ef5ff26a6b1b87208bd3348381bc9bf50852d260c63
AmiMSN.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/AmiMSN.lha	05e3e244bc45be7e0f15208aa656ac31e873401c0377d83e5b93ac2222048fd4
AmiMUD.lha	AmiMUD/AmiMUD	NO_SOCKETBASE_STORE opens=20	distinct=0	calls=0		scanner=7	comm/net/AmiMUD.lha	f58a1c7af3b557cabb94f737cf160a4443ad8f57e72205bc8d2b948dd63f3c8f
AmiMessenger.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/AmiMessenger.lha	45a0cd7f38b677323e3543d910da463062f49c5d5b1be6f599aebfef770b9b2a
AmiMsgWin.lha	amimsgwin/amimsgwin	NO_SOCKETBASE_STORE opens=8	distinct=0	calls=0		scanner=7	comm/tcp/AmiMsgWin.lha	6b472d596cf7526facecf3c2bea5f1512e5ecf25acb994f31ba8cdc27b566553
AmiMsgWin.lha	amimsgd/amimsgd	OK	distinct=4	calls=6	recv,ObtainSocket,SetErrnoPtr,Dup2Socket	scanner=7	comm/tcp/AmiMsgWin.lha	6b472d596cf7526facecf3c2bea5f1512e5ecf25acb994f31ba8cdc27b566553
AmiMsgWin.lha	amimsg/amimsg	NO_SOCKETBASE_STORE opens=6	distinct=0	calls=0		scanner=7	comm/tcp/AmiMsgWin.lha	6b472d596cf7526facecf3c2bea5f1512e5ecf25acb994f31ba8cdc27b566553
AmiNBD-0.1.lha	AmiNBD	OK	distinct=15	calls=19	socket,bind,listen,accept,send,recv,setsockopt,CloseSocket,WaitSelect,Inet_NtoA,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,vsyslog,SocketBaseTagList	scanner=7	comm/tcp/AmiNBD-0.1.lha	6231f537238c29313b9548060a0c3798a5c7cf3cfa2fe354b1d938df0ebad9bc
AmiNFSv3.lha	AmiNFSv3/L/nfs-handler	OK	distinct=10	calls=25	socket,connect,send,recv,setsockopt,getsockopt,IoctlSocket,CloseSocket,WaitSelect,Errno	scanner=7	comm/net/AmiNFSv3.lha	e5c4cd170dab353d0a10b9c0183ea3f66429a7ca9af2c998cd30c28b76ec847e
AmiNote22.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/AmiNote22.lha	508ca4637d4f07fac9103fc2e86d103edba9d363f66162ecd7941eb47524b36f
AmiPOP118.lha	AmiPOP118/AmiPOP-AmiTCP.030.OS30	OK	distinct=7	calls=10	socket,connect,send,recv,CloseSocket,SetErrnoPtr,gethostbyname	scanner=7	comm/net/AmiPOP118.lha	bb11ec36051fbf1d5ce4f6b6838c5a63d83d45ac10609d2c6a80419b6cc6855d
AmiPOP118.lha	AmiPOP118/AmiPOP-AmiTCP.030	OK	distinct=7	calls=10	socket,connect,send,recv,CloseSocket,SetErrnoPtr,gethostbyname	scanner=7	comm/net/AmiPOP118.lha	bb11ec36051fbf1d5ce4f6b6838c5a63d83d45ac10609d2c6a80419b6cc6855d
AmiPOP118.lha	AmiPOP118/AmiPOP-AmiTCP.000	OK	distinct=7	calls=10	socket,connect,send,recv,CloseSocket,SetErrnoPtr,gethostbyname	scanner=7	comm/net/AmiPOP118.lha	bb11ec36051fbf1d5ce4f6b6838c5a63d83d45ac10609d2c6a80419b6cc6855d
AmiPPP122Swe.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/AmiPPP122Swe.lha	d42f9c737e8539885fb750eaa1647bf3653f72d4b2412cda8d45b2391ed77d81
AmiPPP122_Ital.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/AmiPPP122_Ital.lha	8af309598d689bf74959828b50b7ef00a8a7e4c7f418c80f6904b151b9438088
AmiPPP122u.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/AmiPPP122u.lha	09cb8f39dfd4ebe967d255630588c975b2f453d2f81af1b827285338d464630c
AmiPhone.lha	AmiPhone/AmiPhoned_debug	NO_SOCKETBASE_STORE opens=3	distinct=0	calls=0		scanner=7	comm/tcp/AmiPhone.lha	89dee61c7aee3b0a54b8104aef617f3c2637fcac0037ce12a95cff11e527b6a3
AmiPhone.lha	AmiPhone/AmiPhoned	NO_SOCKETBASE_STORE opens=3	distinct=0	calls=0		scanner=7	comm/tcp/AmiPhone.lha	89dee61c7aee3b0a54b8104aef617f3c2637fcac0037ce12a95cff11e527b6a3
AmiPhone.lha	AmiPhone/AmiPhone	NO_SOCKETBASE_STORE opens=6	distinct=0	calls=0		scanner=7	comm/tcp/AmiPhone.lha	89dee61c7aee3b0a54b8104aef617f3c2637fcac0037ce12a95cff11e527b6a3
AmiPhone1.92.lha	AmiPhone/AmiPhoned_debug	NO_SOCKETBASE_STORE opens=3	distinct=0	calls=0		scanner=7	comm/net/AmiPhone1.92.lha	153926b4fbe4f238d58cb573d1d63cdb18cbd0917f3869992abb0fd93dbf187c
AmiPhone1.92.lha	AmiPhone/AmiPhoned	NO_SOCKETBASE_STORE opens=3	distinct=0	calls=0		scanner=7	comm/net/AmiPhone1.92.lha	153926b4fbe4f238d58cb573d1d63cdb18cbd0917f3869992abb0fd93dbf187c
AmiPhone1.92.lha	AmiPhone/AmiPhone	NO_SOCKETBASE_STORE opens=8	distinct=0	calls=0		scanner=7	comm/net/AmiPhone1.92.lha	153926b4fbe4f238d58cb573d1d63cdb18cbd0917f3869992abb0fd93dbf187c
AmiPhone4.7.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	?/AmiPhone4.7.lha	
AmiPhoneMiami.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/AmiPhoneMiami.lha	dd0c55b03c7b1e3e582d5848a8e62a20e01527bd7bd386e5280b9da46964781e
AmiQWK29.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/AmiQWK29.lha	3653bc502729dab8842dd98057f7cabb53c6be46da89298c8c0f9ce47bd18a8a
AmiSSL_info.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/AmiSSL_info.lha	9a4d9755f595d49d3a1230be455933c74da00f09449a86cefab9f56c9e8675ef
AmiServ.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/AmiServ.lha	97ea0bb1b2d1ac54698a4d2b32d3d5a5530158123c050d9e4c30e46223722aa4
AmiSlate1.4.lha	AmiSlate/AmiSlate_AmiTCP	NO_SOCKETBASE_STORE opens=6	distinct=0	calls=0		scanner=7	comm/tcp/AmiSlate1.4.lha	1c0edf07cb2c1432b1a7ac7ce627ff43ab6706cdf04cab7787c1e4b7f9c2ed74
AmiSlateMiami.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/AmiSlateMiami.lha	38952bb31db2e41f8a0e911ee4963270104950cc54787ed305f6bc758d95580e
AmiSpeedTest.lha	AmiSpeedTest/AmiSpeedTest	OK	distinct=16	calls=39	socket,bind,listen,accept,connect,send,recv,setsockopt,IoctlSocket,CloseSocket,WaitSelect,Errno,Inet_NtoA,gethostbyname,gethostbyaddr,gethostname	scanner=7	comm/net/AmiSpeedTest.lha	a4803716e2ee67c76fae872bca4be8047f78aace54df41bbf842402f2c83cb5a
AmiTALK155.lha	AmiTALK/amitcp-talkd	OK	distinct=9	calls=19	sendto,recvfrom,CloseSocket,WaitSelect,ObtainSocket,Inet_NtoA,gethostbyaddr,vsyslog,gethostname	scanner=7	comm/tcp/AmiTALK155.lha	862845f40c3ff1faa8bc3fdf1033d8c083421eaaf21d65af72af3d081cf1548d
AmiTALK155.lha	AmiTALK/amitcp-talk	OK	distinct=20	calls=56	socket,bind,listen,accept,connect,sendto,send,recv,getsockname,CloseSocket,WaitSelect,Inet_NtoA,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,gethostbyname,getservbyname,vsyslog,gethostname,SocketBaseTagList	scanner=7	comm/tcp/AmiTALK155.lha	862845f40c3ff1faa8bc3fdf1033d8c083421eaaf21d65af72af3d081cf1548d
AmiTCP+GerNet.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/AmiTCP+GerNet.lha	e5b0dd55b1a26002dac7623894a90662f9767f0d84d750573f9da8fc3450ab6e
AmiTCP-22to23.lha	AmiTCP-2.3/l/inet-handler	OK	distinct=5	calls=10	send,recv,IoctlSocket,CloseSocket,Dup2Socket	scanner=7	comm/tcp/AmiTCP-22to23.lha	970ccd1ec30158714eff791d474d9fae56c900c4fdc777711b06a8335d5a3b9d
AmiTCP-22to23.lha	AmiTCP-2.3/bin/NcFTP	NO_SOCKETBASE_STORE opens=8	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-22to23.lha	970ccd1ec30158714eff791d474d9fae56c900c4fdc777711b06a8335d5a3b9d
AmiTCP-22to23.lha	AmiTCP-2.3/AmiTCP	BASE_BUT_NO_CALLS	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-22to23.lha	970ccd1ec30158714eff791d474d9fae56c900c4fdc777711b06a8335d5a3b9d
AmiTCP-Netsurf.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/AmiTCP-Netsurf.lha	6eea3b774557a32b23e4e1c3f742350e978baddb038d89a4884a0c37a3b86bed
AmiTCP-SDK-4.3.lha	AmiTCP-SDK-4.3/src/examples/httpget/httpget.bin.sc	OK	distinct=9	calls=10	socket,connect,send,recv,setsockopt,CloseSocket,inet_addr,gethostbyname,SocketBaseTagList	scanner=7	comm/tcp/AmiTCP-SDK-4.3.lha	52f664c7dd0d5d28479b13333ef09298b2ec05a0ac317e2a7bf2b188ea9504ea
AmiTCP-SDK-4.3.lha	AmiTCP-SDK-4.3/src/examples/httpget/httpget.bin.gcc	OK	distinct=9	calls=10	socket,connect,send,recv,setsockopt,CloseSocket,inet_addr,gethostbyname,SocketBaseTagList	scanner=7	comm/tcp/AmiTCP-SDK-4.3.lha	52f664c7dd0d5d28479b13333ef09298b2ec05a0ac317e2a7bf2b188ea9504ea
AmiTCP-api-22.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/AmiTCP-api-22.lha	d73dfb2c12fe1894e9ff95f25539d61906a2124f0015cdff5554fb725ac36215
AmiTCP-api-30b2.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/AmiTCP-api-30b2.lha	8126c6838b6e521b6afcafb28f371bbd9be90cd71827b4251154ecb4bafe8a24
AmiTCP-bin-22.lha	AmiTCP-2.2/serv/netfs-server	OK	distinct=16	calls=23	socket,connect,send,recv,setsockopt,CloseSocket,WaitSelect,ObtainSocket,SetErrnoPtr,Inet_NtoA,inet_addr,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,gethostbyname,getservbyname	scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/serv/in.fingerd	OK	distinct=6	calls=10	send,recv,ObtainSocket,Errno,SetErrnoPtr,Dup2Socket	scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/l/netfs-handler	OK	distinct=16	calls=23	socket,connect,send,recv,setsockopt,CloseSocket,WaitSelect,ObtainSocket,SetErrnoPtr,Inet_NtoA,inet_addr,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,gethostbyname,getservbyname	scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/l/inet-handler	OK	distinct=5	calls=10	send,recv,IoctlSocket,CloseSocket,Dup2Socket	scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/bin/telnet	NO_SOCKETBASE_STORE opens=3	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/bin/route	NO_SOCKETBASE_STORE opens=4	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/bin/qwriter	NO_SOCKETBASE_STORE opens=5	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/bin/ping	NO_SOCKETBASE_STORE opens=4	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/bin/ncftp	NO_SOCKETBASE_STORE opens=8	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/bin/ls	NO_SOCKETBASE_STORE opens=4	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/bin/letnet	OK	distinct=4	calls=6	send,shutdown,ObtainSocket,Errno	scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/bin/inetd	NO_SOCKETBASE_STORE opens=6	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/bin/ifconfig	NO_SOCKETBASE_STORE opens=4	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/bin/ftp	NO_SOCKETBASE_STORE opens=5	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/bin/finger	NO_SOCKETBASE_STORE opens=4	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/bin/arp	NO_SOCKETBASE_STORE opens=4	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/bin/NapsaTerm	OK	distinct=13	calls=30	socket,bind,connect,send,recv,setsockopt,IoctlSocket,CloseSocket,SetSocketSignals,SetErrnoPtr,inet_addr,gethostbyname,getservbyname	scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/appl/EmacsTCP/etc/tcp_AmiTCP	NO_SOCKETBASE_STORE opens=2	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-22.lha	AmiTCP-2.2/AmiTCP	BASE_BUT_NO_CALLS	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-bin-22.lha	651e25b2a9cb56dab0ae7155f25c50a15ac9d5f4dcbca1122dd9fcbb9fbdc447
AmiTCP-bin-30b2.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/AmiTCP-bin-30b2.lha	
AmiTCP-demo-40.lha	AmiTCP-4.0/serv/netfs-server	OK	distinct=14	calls=17	socket,connect,send,recv,setsockopt,getpeername,CloseSocket,ObtainSocket,SetErrnoPtr,Inet_NtoA,inet_addr,gethostbyname,getservbyname,vsyslog	scanner=7	comm/tcp/AmiTCP-demo-40.lha	18e7a06bf290d18b8de5007988b7664458674b17b9bead1caa42d2a6bcb62eda
AmiTCP-demo-40.lha	AmiTCP-4.0/serv/in.fingerd	OK	distinct=5	calls=7	send,recv,ObtainSocket,Errno,SocketBaseTagList	scanner=7	comm/tcp/AmiTCP-demo-40.lha	18e7a06bf290d18b8de5007988b7664458674b17b9bead1caa42d2a6bcb62eda
AmiTCP-demo-40.lha	AmiTCP-4.0/serv/ftpd	OK	distinct=23	calls=55	socket,bind,listen,accept,connect,send,recv,setsockopt,getsockopt,getsockname,getpeername,CloseSocket,WaitSelect,SetSocketSignals,ObtainSocket,Inet_NtoA,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,gethostbyaddr,vsyslog,Dup2Socket,SocketBaseTagList	scanner=7	comm/tcp/AmiTCP-demo-40.lha	18e7a06bf290d18b8de5007988b7664458674b17b9bead1caa42d2a6bcb62eda
AmiTCP-demo-40.lha	AmiTCP-4.0/l/netfs-handler	OK	distinct=11	calls=14	socket,connect,send,recv,setsockopt,CloseSocket,ObtainSocket,SetErrnoPtr,inet_addr,gethostbyname,getservbyname	scanner=7	comm/tcp/AmiTCP-demo-40.lha	18e7a06bf290d18b8de5007988b7664458674b17b9bead1caa42d2a6bcb62eda
AmiTCP-demo-40.lha	AmiTCP-4.0/l/inet-handler	OK	distinct=8	calls=20	accept,send,recv,setsockopt,IoctlSocket,CloseSocket,Errno,Dup2Socket	scanner=7	comm/tcp/AmiTCP-demo-40.lha	18e7a06bf290d18b8de5007988b7664458674b17b9bead1caa42d2a6bcb62eda
AmiTCP-demo-40.lha	AmiTCP-4.0/export/GNUEmacs/etc/tcp_AmiTCP	NO_SOCKETBASE_STORE opens=2	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-demo-40.lha	18e7a06bf290d18b8de5007988b7664458674b17b9bead1caa42d2a6bcb62eda
AmiTCP-demo-40.lha	AmiTCP-4.0/bin/traceroute	OK+SOCK_RAW	distinct=15	calls=32	socket,sendto,send,recvfrom,setsockopt,CloseSocket,WaitSelect,Inet_NtoA,inet_addr,gethostbyname,gethostbyaddr,getprotobyname,vsyslog,gethostname,SocketBaseTagList	scanner=7	comm/tcp/AmiTCP-demo-40.lha	18e7a06bf290d18b8de5007988b7664458674b17b9bead1caa42d2a6bcb62eda
AmiTCP-demo-40.lha	AmiTCP-4.0/bin/showmount	OK	distinct=14	calls=20	socket,bind,connect,sendto,send,recvfrom,recv,IoctlSocket,CloseSocket,WaitSelect,getdtablesize,gethostbyname,gethostname,SocketBaseTagList	scanner=7	comm/tcp/AmiTCP-demo-40.lha	18e7a06bf290d18b8de5007988b7664458674b17b9bead1caa42d2a6bcb62eda
AmiTCP-demo-40.lha	AmiTCP-4.0/bin/rsh	OK	distinct=17	calls=35	socket,bind,listen,connect,send,recv,setsockopt,IoctlSocket,CloseSocket,WaitSelect,SetSocketSignals,ObtainSocket,ReleaseCopyOfSocket,Inet_NtoA,gethostbyname,getservbyname,SocketBaseTagList	scanner=7	comm/tcp/AmiTCP-demo-40.lha	18e7a06bf290d18b8de5007988b7664458674b17b9bead1caa42d2a6bcb62eda
AmiTCP-demo-40.lha	AmiTCP-4.0/bin/rpcinfo	OK	distinct=21	calls=44	socket,bind,connect,sendto,send,recvfrom,recv,setsockopt,IoctlSocket,CloseSocket,WaitSelect,getdtablesize,Inet_NtoA,inet_addr,Inet_NetOf,Inet_MakeAddr,gethostbyname,gethostbyaddr,gethostname,gethostid,SocketBaseTagList	scanner=7	comm/tcp/AmiTCP-demo-40.lha	18e7a06bf290d18b8de5007988b7664458674b17b9bead1caa42d2a6bcb62eda
AmiTCP-demo-40.lha	AmiTCP-4.0/bin/route	OK+SOCK_RAW	distinct=16	calls=20	socket,send,shutdown,IoctlSocket,CloseSocket,Inet_NtoA,inet_addr,Inet_LnaOf,inet_network,gethostbyname,gethostbyaddr,getnetbyname,getnetbyaddr,vsyslog,gethostname,SocketBaseTagList	scanner=7	comm/tcp/AmiTCP-demo-40.lha	18e7a06bf290d18b8de5007988b7664458674b17b9bead1caa42d2a6bcb62eda
AmiTCP-demo-40.lha	AmiTCP-4.0/bin/resolve	NO_SOCKETBASE_STORE opens=2	distinct=0	calls=0		scanner=7	comm/tcp/AmiTCP-demo-40.lha	18e7a06bf290d18b8de5007988b7664458674b17b9bead1caa42d2a6bcb62eda
AmiTCP-demo-40.lha	AmiTCP-4.0/bin/portmap	OK	distinct=17	calls=49	socket,bind,listen,accept,sendto,send,recvfrom,recv,getsockname,IoctlSocket,CloseSocket,WaitSelect,getdtablesize,vsyslog,gethostname,gethostid,SocketBaseTagList	scanner=7	comm/tcp/AmiTCP-demo-40.lha	18e7a06bf290d18b8de5007988b7664458674b17b9bead1caa42d2a6bcb62eda
AmiTCP-demo-40.lha	AmiTCP-4.0/bin/ping	OK+SOCK_RAW	distinct=15	calls=29	socket,sendto,send,recvfrom,setsockopt,CloseSocket,WaitSelect,SetSocketSignals,Inet_NtoA,inet_addr,gethostbyname,gethostbyaddr,getprotobyname,vsyslog,SocketBaseTagList	scanner=7	comm/tcp/AmiTCP-demo-40.lha	18e7a06bf290d18b8de5007988b7664458674b17b9bead1caa42d2a6bcb62eda
AmiTCP-demo-40.lha	AmiTCP-4.0/bin/netmount	OK	distinct=9	calls=12	socket,connect,send,recv,CloseSocket,SetErrnoPtr,inet_addr,gethostbyname,getservbyname	scanner=7	comm/tcp/AmiTCP-demo-40.lha	18e7a06bf290d18b8de5007988b7664458674b17b9bead1caa42d2a6bcb62eda
